NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,EstadoCivil_Divorciado,EstadoCivil_Separado Judicialmente,EstadoCivil_Solteiro,EstadoCivil_União de Fato,EstadoCivil_Viúvo,Curso_Design de Animação e Multimédia,Curso_Design de Comunicação,Curso_Enfermagem,Curso_Enfermagem Veterinária,Curso_Engenharia Informática,Curso_Ensino Básico,Curso_Equincultura,Curso_Gestão,Curso_Gestão (presencial noturno),Curso_Gestão de Publicidade e Marketing,Curso_Higiene Oral,Curso_Jornalismo e Comunicação,Curso_Serviço Social,Curso_Serviço Social (prestação nocturna),Curso_Tecnologias de Produção de Biocombustíveis,Curso_Turismo,Nacionalidade_Angolano,Nacionalidade_Brasileiro,Nacionalidade_Cabo-verdiano,Nacionalidade_Colombiano,Nacionalidade_Espanhol,Nacionalidade_Guineense,Nacionalidade_Holandês,Nacionalidade_Inglês,Nacionalidade_Italiano,Nacionalidade_Lituano,Nacionalidade_Mexicano,Nacionalidade_Moldávia (República da),Nacionalidade_Moçambicano,Nacionalidade_Português,Nacionalidade_Romeno,Nacionalidade_Russo,Nacionalidade_Santomense,Nacionalidade_Ucraniano,Genero_Masculino,QualificacaoAgrupada_Outros
118.5,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,4.0,13.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
123.2,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,6.0,1.57143e+16,0.0,0.0,6.0,17.0,5.0,1277780000000000.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,8.0,9.0,11.0,9.0,1.23333e+16,0.0,4.0,7.0,7.0,7.0,1.25714e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
131.8,0.0,0.0,1.0,0.0,0.0,7.0,14.0,19.0,13.0,1.13571e+16,0.0,9.0,14.0,14.0,13.0,12.0,1.0,9.4,-0.8,-3.12,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
124.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.41667e+16,0.0,0.0,6.0,8.0,5.0,13.0,0.0,10.8,1.4,1.74,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
115.8,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.25714e+16,0.0,0.0,6.0,6.0,6.0,1.36667e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
139.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,11.0,0.0,0.0,6.0,14.0,4.0,10.5,0.0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129.1,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,4.0,11.25,0.0,0.0,6.0,10.0,3.0,1.03333e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
110.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,15.0,3.0,14.4,0.0,0.0,6.0,20.0,0.0,0.0,0.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
130.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,6.0,6.0,1.23333e+16,0.0,9.4,-0.8,-3.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
128.3,0.0,0.0,1.0,0.0,0.0,19.0,21.0,21.0,21.0,1261900000000000.0,0.0,13.0,19.0,19.0,19.0,1.27895e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
143.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,9.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,12.2,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
131.7,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,4.0,11.75,0.0,0.0,6.0,8.0,4.0,12.25,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
126.3,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,6.0,1.21667e+16,0.0,0.0,6.0,7.0,5.0,13.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
117.1,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,6.0,1.38333e+16,0.0,1.0,6.0,7.0,5.0,13.0,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
161.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
121.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
161.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,1.61429e+16,0.0,0.0,8.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
126.6,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,16.5,0.0,0.0,6.0,7.0,6.0,1.74286e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
117.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,1.16667e+16,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
134.8,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,1.35333e+16,0.0,0.0,7.0,7.0,6.0,1.35333e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
127.9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.18333e+16,0.0,0.0,6.0,7.0,6.0,1.28571e+16,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,13.6,0.0,5.0,10.0,10.0,5.0,13.6,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
130.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
130.6,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.23333e+16,0.0,0.0,6.0,7.0,5.0,14.2,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0,12.0,0.0,0.0,6.0,23.0,2.0,10.5,1.0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
120.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.16667e+16,0.0,0.0,6.0,6.0,6.0,1.36667e+16,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
129.8,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,8.0,1305375.0,2.0,0.0,8.0,10.0,8.0,1305375.0,2.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
113.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,1.13333e+16,0.0,0.0,6.0,12.0,4.0,13.75,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
138.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,3.0,1.16667e+16,0.0,0.0,5.0,8.0,1.0,11.0,0.0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
126.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
138.4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.34286e+16,0.0,0.0,6.0,7.0,6.0,1.41429e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129.9,0.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,4.0,13.6,2.0,0.0,5.0,9.0,4.0,12.2,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
133.1,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,1.38571e+16,0.0,8.9,1.4,3.51,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
146.7,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.38333e+16,0.0,0.0,6.0,8.0,6.0,13625.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
124.8,0.0,0.0,1.0,0.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
121.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,4.0,12.75,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,11.0,7.0,1.37429e+16,0.0,1.0,8.0,11.0,7.0,1.37429e+16,0.0,12.7,3.7,-1.7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
133.8,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,7.0,1.34857e+16,0.0,0.0,8.0,8.0,7.0,1.34857e+16,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
107.2,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
130.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,10.0,9.0,1088890000000000.0,0.0,3.0,8.0,10.0,6.0,1.13333e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
154.7,0.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,5.0,11.8,0.0,0.0,5.0,5.0,5.0,12.6,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134.8,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,14445.0,0.0,0.0,8.0,8.0,8.0,14445.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134.2,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,3.0,1.46667e+16,2.0,0.0,5.0,7.0,2.0,13.0,2.0,10.8,1.4,1.74,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
111.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,1.15714e+16,0.0,0.0,6.0,9.0,6.0,1.15714e+16,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
115.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,1.03333e+16,0.0,0.0,5.0,11.0,3.0,1.08571e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
100.0,0.0,1.0,0.0,0.0,1.0,6.0,7.0,7.0,6.0,13.0,0.0,2.0,6.0,6.0,2.0,14.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
114.8,0.0,0.0,1.0,0.0,0.0,0.0,7.0,15.0,1.0,10.75,0.0,0.0,7.0,10.0,1.0,10.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
156.5,0.0,0.0,1.0,0.0,0.0,7.0,11.0,12.0,2.0,15.0,7.0,4.0,9.0,10.0,3.0,10.0,4.0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
120.3,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,1.26943e+16,0.0,0.0,8.0,8.0,7.0,1.26943e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,1376125.0,0.0,0.0,8.0,8.0,8.0,1376125.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
104.8,0.0,0.0,1.0,0.0,0.0,14.0,19.0,24.0,19.0,1.22105e+16,0.0,11.0,13.0,13.0,13.0,1.13846e+16,0.0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
148.8,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,6.0,1.25133e+16,0.0,0.0,8.0,9.0,7.0,1.30714e+16,0.0,12.4,0.5,1.79,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
